Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0x81ce3956
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+02]
  Objective range  [2e-01, 2e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16718 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 20800.000000

Root relaxation: objective 1.005106e+04, 3316 iterations, 0.10 seconds (0.10 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 455192 75034 11428.8066   50   68 11470.8000 11404.7486  0.58%  36.8 2665s
 456013 75005 11462.9837   47   64 11470.8000 11404.8471  0.57%  36.8 2670s
 456793 74962 11426.6903   54   58 11470.8000 11404.9365  0.57%  36.8 2675s
 457443 74930     cutoff   58      11470.8000 11405.0132  0.57%  36.8 2680s
 458183 74878 11447.0548   52   58 11470.8000 11405.1097  0.57%  36.9 2685s
 458957 74824 11441.7050   49   69 11470.8000 11405.2009  0.57%  36.9 2690s
 459743 74775     cutoff   50      11470.8000 11405.2973  0.57%  36.9 2695s
 460537 74742 11457.7678   54   64 11470.8000 11405.3904  0.57%  36.9 2700s
 461282 74681 11457.0634   59   40 11470.8000 11405.4814  0.57%  36.9 2705s
 462027 74650 11417.8720   53   47 11470.8000 11405.5595  0.57%  36.9 2710s
 462796 74608 11463.5060   53   67 11470.8000 11405.6645  0.57%  36.9 2715s
 463583 74566 11468.0461   55   59 11470.8000 11405.7480  0.57%  36.9 2720s
 464320 74499 11451.4475   50   66 11470.8000 11405.8245  0.57%  36.9 2725s
 465114 74437 11449.0998   51   44 11470.8000 11405.9162  0.57%  36.9 2730s
 465869 74387 11451.2600   49   72 11470.8000 11406.0051  0.56%  37.0 2735s
 466595 74333     cutoff   48      11470.8000 11406.0754  0.56%  37.0 2740s
 467384 74270 11469.3758   55   48 11470.8000 11406.1611  0.56%  37.0 2745s
 468109 74220 11458.6296   55   52 11470.8000 11406.2404  0.56%  37.0 2750s
 468886 74151 11467.5693   53   65 11470.8000 11406.3482  0.56%  37.0 2755s
 469653 74092 11433.3775   51   60 11470.8000 11406.4312  0.56%  37.0 2760s
 470415 74039 11451.4039   50   59 11470.8000 11406.5159  0.56%  37.0 2765s
 471138 73973     cutoff   59      11470.8000 11406.6030  0.56%  37.0 2770s
 471888 73917 11458.6483   52   48 11470.8000 11406.6825  0.56%  37.0 2775s
 472663 73870 11454.7358   53   63 11470.8000 11406.7644  0.56%  37.1 2780s
 473439 73811 11467.5028   58   48 11470.8000 11406.8568  0.56%  37.1 2785s
 474190 73749 11453.5624   50   66 11470.8000 11406.9422  0.56%  37.1 2790s
 474946 73688 11455.7159   49   72 11470.8000 11407.0372  0.56%  37.1 2795s
 475728 73640 11468.4989   49   49 11470.8000 11407.1271  0.56%  37.1 2800s
 476320 73584 11419.5644   49   75 11470.8000 11407.2068  0.55%  37.1 2805s
 477094 73536 11447.9216   54   62 11470.8000 11407.3014  0.55%  37.1 2810s
 477856 73481 11422.2328   52   54 11470.8000 11407.3927  0.55%  37.1 2815s
 478649 73420     cutoff   59      11470.8000 11407.4746  0.55%  37.1 2820s
 479425 73345 11469.1890   56   51 11470.8000 11407.5701  0.55%  37.1 2825s
 480218 73278 11445.5320   55   36 11470.8000 11407.6711  0.55%  37.1 2830s
 480914 73211 11439.0006   53   61 11470.8000 11407.7481  0.55%  37.2 2835s
 481508 73178 11459.5088   56   55 11470.8000 11407.8201  0.55%  37.2 2840s
 482279 73100 11446.5371   49   67 11470.8000 11407.9112  0.55%  37.2 2845s
 483012 73031     cutoff   54      11470.8000 11408.0023  0.55%  37.2 2850s
 483708 72978 11419.2770   55   62 11470.8000 11408.0758  0.55%  37.2 2855s
 484461 72904 11456.7661   52   62 11470.8000 11408.1681  0.55%  37.2 2860s
 485201 72817 11418.5572   51   62 11470.8000 11408.2660  0.55%  37.2 2865s
 485939 72744 11466.8397   54   60 11470.8000 11408.3496  0.54%  37.2 2870s
 486594 72685 11467.3246   57   40 11470.8000 11408.4261  0.54%  37.2 2878s
 486861 72656 11442.3475   52   68 11470.8000 11408.4462  0.54%  37.3 2880s
 487577 72614 11413.7211   54   60 11470.8000 11408.5204  0.54%  37.3 2888s
 487827 72603 11449.7898   64   41 11470.8000 11408.5442  0.54%  37.3 2890s
 488560 72540 11459.8833   52   65 11470.8000 11408.6335  0.54%  37.3 2898s
 488790 72513 11464.9105   49   70 11470.8000 11408.6639  0.54%  37.3 2900s
 489548 72422     cutoff   53      11470.8000 11408.7452  0.54%  37.3 2905s
 489815 72394 11452.4790   51   65 11470.8000 11408.7719  0.54%  37.3 2913s
 490028 72371 11465.7273   49   67 11470.8000 11408.7969  0.54%  37.3 2915s
 490823 72294 11460.4166   54   61 11470.8000 11408.8885  0.54%  37.3 2920s
 491604 72224 11456.4084   57   56 11470.8000 11408.9611  0.54%  37.3 2925s
 492262 72163 11451.2456   52   66 11470.8000 11409.0344  0.54%  37.3 2930s
 493031 72095     cutoff   53      11470.8000 11409.1206  0.54%  37.3 2935s
 493814 72024     cutoff   58      11470.8000 11409.2155  0.54%  37.3 2940s
 494557 71939 11469.4113   56   64 11470.8000 11409.3070  0.54%  37.4 2945s
 495320 71865 11461.8098   51   53 11470.8000 11409.3925  0.54%  37.4 2950s
 496097 71807 11468.8166   50   62 11470.8000 11409.4796  0.53%  37.4 2955s
 496874 71731 11447.4689   44   60 11470.8000 11409.5528  0.53%  37.4 2960s
 497613 71651 11424.1671   50   63 11470.8000 11409.6371  0.53%  37.4 2965s
 498385 71579 11420.1273   50   76 11470.8000 11409.7137  0.53%  37.4 2970s
 499133 71510 11448.5069   49   59 11470.8000 11409.7987  0.53%  37.4 2975s
 499878 71418 11468.1934   53   58 11470.8000 11409.8810  0.53%  37.4 2980s
 500652 71311 11448.6422   51   67 11470.8000 11409.9640  0.53%  37.5 2985s
 501403 71228     cutoff   52      11470.8000 11410.0542  0.53%  37.5 2990s
 502134 71163 11427.3771   51   61 11470.8000 11410.1295  0.53%  37.5 2995s
 502904 71105     cutoff   54      11470.8000 11410.2079  0.53%  37.5 3000s
 503666 71029 11444.6860   50   72 11470.8000 11410.3011  0.53%  37.5 3005s
 504215 70975 11449.9093   49   69 11470.8000 11410.3579  0.53%  37.5 3010s
 504358 70963     cutoff   48      11470.8000 11410.3746  0.53%  37.5 3015s
 505106 70877 11452.0597   49   72 11470.8000 11410.4674  0.53%  37.5 3020s
 505449 70852 11470.7164   51   49 11470.8000 11410.4964  0.53%  37.5 3025s
 506221 70766 11417.3385   47   73 11470.8000 11410.5918  0.52%  37.5 3030s
 506992 70711 11462.1785   58   43 11470.8000 11410.6865  0.52%  37.5 3035s
 507763 70639 11446.2321   48   64 11470.8000 11410.7913  0.52%  37.5 3040s
 508522 70548 11467.1444   57   54 11470.8000 11410.8876  0.52%  37.6 3045s
 509288 70472     cutoff   51      11470.8000 11410.9688  0.52%  37.6 3050s
 509997 70390 11460.8396   45   57 11470.8000 11411.0446  0.52%  37.6 3055s
 510786 70313 11422.5469   51   63 11470.8000 11411.1298  0.52%  37.6 3060s
 511548 70238 11451.2403   50   56 11470.8000 11411.2149  0.52%  37.6 3065s
 512319 70172     cutoff   53      11470.8000 11411.2904  0.52%  37.6 3070s
 513083 70084 11431.5128   49   71 11470.8000 11411.3954  0.52%  37.6 3075s
 513835 69982 11448.2111   49   48 11470.8000 11411.4960  0.52%  37.6 3080s
 514595 69895 11455.3012   50   63 11470.8000 11411.5781  0.52%  37.6 3085s
 515343 69789 11442.3216   52   50 11470.8000 11411.6616  0.52%  37.6 3090s
 516129 69698 11465.8618   54   64 11470.8000 11411.7489  0.51%  37.7 3095s
 516938 69617     cutoff   54      11470.8000 11411.8447  0.51%  37.7 3100s
 517711 69509 11446.7766   53   70 11470.8000 11411.9482  0.51%  37.7 3105s
 518488 69412 11467.4014   50   73 11470.8000 11412.0426  0.51%  37.7 3110s
 519234 69321 11441.4084   50   74 11470.8000 11412.1255  0.51%  37.7 3115s
 519969 69220     cutoff   55      11470.8000 11412.2081  0.51%  37.7 3120s
 520772 69114 11468.3254   53   60 11470.8000 11412.3110  0.51%  37.7 3125s
 521524 69027     cutoff   54      11470.8000 11412.4011  0.51%  37.7 3130s
 522339 68924 11444.4951   51   70 11470.8000 11412.4901  0.51%  37.7 3135s
 523114 68839     cutoff   51      11470.8000 11412.5814  0.51%  37.7 3140s
 523909 68748 11441.2306   52   69 11470.8000 11412.6695  0.51%  37.8 3145s
 524671 68651 11432.0547   49   58 11470.8000 11412.7675  0.51%  37.8 3150s
 525433 68559 11455.8722   52   61 11470.8000 11412.8658  0.51%  37.8 3155s
 526201 68479 11453.9042   56   56 11470.8000 11412.9535  0.50%  37.8 3160s
 526958 68382 11464.1788   58   47 11470.8000 11413.0488  0.50%  37.8 3165s
 527681 68271 11464.3137   56   36 11470.8000 11413.1578  0.50%  37.8 3170s
 528429 68175 11454.8992   50   69 11470.8000 11413.2524  0.50%  37.8 3175s
 528863 68121 11450.7875   53   61 11470.8000 11413.3026  0.50%  37.8 3181s
 529353 68057 11437.0778   54   45 11470.8000 11413.3757  0.50%  37.8 3185s
 530128 67967     cutoff   52      11470.8000 11413.4863  0.50%  37.8 3190s
 530857 67888 11468.9546   51   71 11470.8000 11413.5549  0.50%  37.8 3195s
 531508 67803 11464.1000   56   56 11470.8000 11413.6279  0.50%  37.9 3200s
 532285 67696 11456.9801   50   69 11470.8000 11413.7086  0.50%  37.9 3205s
 533050 67609 11467.4904   53   50 11470.8000 11413.8004  0.50%  37.9 3210s
 533814 67496 11467.9802   54   66 11470.8000 11413.8849  0.50%  37.9 3215s
 534584 67385 11470.4866   59   40 11470.8000 11413.9678  0.50%  37.9 3220s
 535344 67259 11461.7197   53   58 11470.8000 11414.0575  0.49%  37.9 3225s
 536111 67173 11467.2596   56   61 11470.8000 11414.1393  0.49%  37.9 3230s
 536866 67066 11427.2657   49   60 11470.8000 11414.2331  0.49%  37.9 3235s
 537654 66971     cutoff   52      11470.8000 11414.3364  0.49%  37.9 3240s
 538434 66887 11430.3312   47   70 11470.8000 11414.4179  0.49%  37.9 3245s
 539192 66775 11456.2295   52   63 11470.8000 11414.5142  0.49%  38.0 3250s
 539995 66694 11442.6594   49   68 11470.8000 11414.6015  0.49%  38.0 3255s
 540752 66580 11458.0427   53   65 11470.8000 11414.6994  0.49%  38.0 3260s
 541537 66478 11464.3276   55   52 11470.8000 11414.8006  0.49%  38.0 3265s
 542281 66346 11432.2522   51   70 11470.8000 11414.8891  0.49%  38.0 3270s
 543034 66255 11469.1380   54   60 11470.8000 11414.9783  0.49%  38.0 3275s
 543764 66153 11459.1762   57   62 11470.8000 11415.0694  0.49%  38.0 3280s
 544535 66041 11467.2825   56   50 11470.8000 11415.1754  0.48%  38.0 3285s
 545167 65945 11437.9854   50   52 11470.8000 11415.2458  0.48%  38.0 3290s
 545840 65830 11461.5967   53   57 11470.8000 11415.3368  0.48%  38.0 3295s
 546612 65724 11460.6402   54   52 11470.8000 11415.4395  0.48%  38.0 3300s
 547383 65600 11466.3475   57   52 11470.8000 11415.5265  0.48%  38.1 3305s
 548154 65485 11436.8508   54   51 11470.8000 11415.6267  0.48%  38.1 3310s
 548912 65358 11445.0390   51   47 11470.8000 11415.7226  0.48%  38.1 3315s
 549657 65233 11469.2612   56   48 11470.8000 11415.8215  0.48%  38.1 3320s
 550419 65103 11459.8968   49   63 11470.8000 11415.9204  0.48%  38.1 3325s
 551157 64994 11453.4537   49   64 11470.8000 11416.0205  0.48%  38.1 3330s
 551914 64876     cutoff   47      11470.8000 11416.1149  0.48%  38.1 3335s
 552690 64764 11441.2951   52   46 11470.8000 11416.2108  0.48%  38.1 3340s
 553421 64652 11447.8419   48   59 11470.8000 11416.2897  0.48%  38.1 3345s
 554188 64517 11448.1656   51   58 11470.8000 11416.3798  0.47%  38.1 3350s
 554667 64432 11455.7824   55   59 11470.8000 11416.4369  0.47%  38.1 3357s
 555085 64378 11466.2299   49   64 11470.8000 11416.4823  0.47%  38.2 3360s
 555833 64252 11461.9398   59   38 11470.8000 11416.5763  0.47%  38.2 3365s
 556550 64128 11469.8933   53   53 11470.8000 11416.6731  0.47%  38.2 3370s
 557289 64010 11463.7894   54   53 11470.8000 11416.7669  0.47%  38.2 3375s
 557447 63979 11435.7539   48   76 11470.8000 11416.7865  0.47%  38.2 3380s
 558223 63835 11445.1421   48   65 11470.8000 11416.8938  0.47%  38.2 3385s
 558982 63720 11452.5401   54   61 11470.8000 11416.9836  0.47%  38.2 3390s
 559752 63605 11466.0909   52   57 11470.8000 11417.0704  0.47%  38.2 3395s
 560524 63486 11446.6744   54   58 11470.8000 11417.1541  0.47%  38.2 3400s
 561266 63354 11470.4263   53   55 11470.8000 11417.2581  0.47%  38.2 3405s
 562020 63225 11455.6843   54   59 11470.8000 11417.3349  0.47%  38.2 3410s
 562755 63088 11437.9171   53   70 11470.8000 11417.4170  0.47%  38.2 3415s
 563514 62949 11468.7926   66   25 11470.8000 11417.5079  0.46%  38.3 3420s
 564255 62825 11469.7757   52   75 11470.8000 11417.5974  0.46%  38.3 3425s
 565013 62683 11462.2938   51   73 11470.8000 11417.7004  0.46%  38.3 3430s
 565778 62539 11452.6317   53   62 11470.8000 11417.7978  0.46%  38.3 3435s
 566561 62402 11447.2732   53   59 11470.8000 11417.8973  0.46%  38.3 3440s
 567339 62286     cutoff   58      11470.8000 11417.9833  0.46%  38.3 3445s
 568122 62146 11440.3133   58   36 11470.8000 11418.0714  0.46%  38.3 3450s
 568873 62014     cutoff   53      11470.8000 11418.1741  0.46%  38.3 3455s
 569680 61869 11455.1428   51   61 11470.8000 11418.2751  0.46%  38.3 3460s
 570432 61734 11461.0317   50   66 11470.8000 11418.3677  0.46%  38.3 3465s
 571209 61587 11462.2867   52   51 11470.8000 11418.4657  0.46%  38.3 3470s
 571947 61417 11464.0112   54   63 11470.8000 11418.5779  0.46%  38.4 3475s
 572731 61283 11453.4554   52   55 11470.8000 11418.6555  0.45%  38.4 3480s
 573489 61144 11466.2711   51   58 11470.8000 11418.7575  0.45%  38.4 3485s
 574222 60997     cutoff   52      11470.8000 11418.8521  0.45%  38.4 3490s
 574971 60859 11459.2111   51   64 11470.8000 11418.9534  0.45%  38.4 3495s
 575638 60716 11468.4408   53   69 11470.8000 11419.0690  0.45%  38.4 3501s
 576134 60637 11467.1069   52   61 11470.8000 11419.1217  0.45%  38.4 3505s
 576892 60494     cutoff   49      11470.8000 11419.2079  0.45%  38.4 3510s
 577633 60352 11459.5167   54   67 11470.8000 11419.3116  0.45%  38.4 3515s
 578414 60212 11459.4331   52   67 11470.8000 11419.3988  0.45%  38.4 3520s
 579165 60065 11465.8245   54   59 11470.8000 11419.4933  0.45%  38.4 3525s
 579949 59921 11464.6038   59   41 11470.8000 11419.5840  0.45%  38.4 3530s
 580754 59755 11467.6027   53   51 11470.8000 11419.6712  0.45%  38.5 3535s
 581499 59607 11453.1324   50   68 11470.8000 11419.7574  0.44%  38.5 3540s
 581945 59518 11469.6237   53   53 11470.8000 11419.8136  0.44%  38.5 3546s
 582480 59424     cutoff   57      11470.8000 11419.8888  0.44%  38.5 3550s
 582680 59400 11452.4555   50   65 11470.8000 11419.9071  0.44%  38.5 3555s
 583449 59247 11467.8646   54   50 11470.8000 11420.0190  0.44%  38.5 3560s
 584175 59096     cutoff   62      11470.8000 11420.1117  0.44%  38.5 3565s
 584908 58935 11461.6857   50   62 11470.8000 11420.2069  0.44%  38.5 3570s
 585652 58786     cutoff   55      11470.8000 11420.3169  0.44%  38.5 3575s
 586395 58639     cutoff   55      11470.8000 11420.4142  0.44%  38.5 3580s
 587165 58473 11450.8546   53   65 11470.8000 11420.5355  0.44%  38.5 3585s
 587923 58310     cutoff   54      11470.8000 11420.6351  0.44%  38.5 3590s
 588661 58153 11461.1596   57   61 11470.8000 11420.7415  0.44%  38.6 3595s
 589240 58019 11450.8693   51   71 11470.8000 11420.8209  0.44%  38.6 3600s

Cutting planes:
  Gomory: 3
  Lift-and-project: 113
  Cover: 1
  Implied bound: 6
  Projected implied bound: 50
  MIR: 1021
  Flow cover: 116
  Relax-and-lift: 2

Explored 589241 nodes (22727160 simplex iterations) in 3600.00 seconds (3486.93 work units)
Thread count was 1 (of 4 available processors)

Solution count 10: 11470.8 11473.6 11509.4 ... 11746.8

Time limit reached
Best objective 1.147080000000e+04, best bound 1.142082086444e+04, gap 0.4357%
Obj: 11470.8
