Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 468 rows, 4290 columns and 20826 nonzeros
Model fingerprint: 0xaa5114e4
Variable types: 4186 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+03]
  Objective range  [3e+00, 1e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+02]
Presolve removed 103 rows and 1 columns
Presolve time: 0.03s
Presolved: 365 rows, 4289 columns, 18016 nonzeros
Variable types: 4186 continuous, 103 integer (103 binary)
Found heuristic solution: objective 114414.00000

Root relaxation: objective 2.199249e+04, 1261 iterations, 0.05 seconds (0.07 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 160692 105802 43183.3636   72   33 44678.6000 42963.2486  3.84%  35.9  580s
 162132 106858 44639.9379   89   32 44678.6000 42963.7929  3.84%  36.0  585s
 163601 107892 43061.8609   65   59 44678.6000 42964.4540  3.84%  36.0  590s
 165066 108904 43286.3259   75   31 44678.6000 42965.0394  3.84%  36.0  595s
 166513 109898 43660.4988   90   26 44678.6000 42965.5787  3.83%  36.0  600s
 167905 110879 43005.5815   71   53 44678.6000 42966.0611  3.83%  36.0  605s
 169363 111942 43928.3892   87   29 44678.6000 42966.5294  3.83%  36.0  610s
 170860 113028 43239.9484   75   40 44678.6000 42967.1260  3.83%  36.0  615s
 172325 114064 44336.7135   88   28 44678.6000 42967.4184  3.83%  36.0  620s
 173827 115089 43778.3633   82   31 44678.6000 42967.8307  3.83%  36.0  625s
 175368 116147 44557.5223   90   28 44678.6000 42968.2790  3.83%  36.0  630s
 176833 117195 44586.3786   92   26 44678.6000 42968.6909  3.83%  36.0  635s
H177673 117789                    44677.800000 42968.9765  3.82%  36.1  638s
H177674 117790                    44677.799987 42968.9765  3.82%  36.1  640s
H178674 118521                    44677.799716 42969.3579  3.82%  36.1  644s
 178678 118523 44017.6529   96   27 44677.7997 42969.3579  3.82%  36.1  645s
 179999 119446 44340.9163   93   27 44677.7997 42969.7098  3.82%  36.1  650s
 181451 120483 44264.6347   91   24 44677.7997 42970.0981  3.82%  36.1  655s
 182898 121483 43139.1726   61   67 44677.7997 42970.5825  3.82%  36.1  660s
 184367 122445 42979.8560   58   60 44677.7997 42970.9805  3.82%  36.1  665s
 185855 123431 44405.9878   94   24 44677.7997 42971.3067  3.82%  36.1  670s
 187356 124441 44221.2671   77   26 44677.7997 42972.0056  3.82%  36.1  675s
 188808 125453 44655.3428   99   18 44677.7997 42972.6352  3.82%  36.1  680s
 190280 126446 43505.3586   64   59 44677.7997 42972.9820  3.82%  36.1  685s
 191729 127446 44083.1867   90   25 44677.7997 42973.3713  3.81%  36.2  690s
 193209 128452 44499.2975   75   42 44677.7997 42973.7621  3.81%  36.2  695s
 194678 129455 43170.4241   63   62 44677.7997 42974.1836  3.81%  36.2  700s
 196150 130477 43816.1822   92   28 44677.7997 42974.5267  3.81%  36.2  705s
 197585 131474 43570.3279   72   43 44677.7997 42974.9461  3.81%  36.2  710s
 199014 132486 43956.7748   73   47 44677.7997 42975.3324  3.81%  36.2  715s
 200474 133506 43074.6608   70   47 44677.7997 42975.6567  3.81%  36.2  720s
 201972 134563 44664.2700   84   24 44677.7997 42976.0122  3.81%  36.2  725s
 203427 135578 44639.7185   91   24 44677.7997 42976.4748  3.81%  36.2  730s
 204886 136606 43134.1893   60   71 44677.7997 42976.9317  3.81%  36.2  735s
H205421 135267                    44611.600000 42977.0853  3.66%  36.2  737s
H205422 135268                    44611.599683 42977.0853  3.66%  36.2  739s
 205448 135294 44475.1997   89   23 44611.5997 42977.0853  3.66%  36.2  740s
H206422 134773                    44572.400000 42977.4669  3.58%  36.2  745s
 207857 135789 44177.8640   76   29 44572.4000 42977.9998  3.58%  36.2  750s
 209184 136639 43078.3973   62   61 44572.4000 42978.2876  3.58%  36.2  755s
 210516 137556 43405.0638   71   44 44572.4000 42978.5960  3.58%  36.2  760s
 211753 138409 43711.2019   90   27 44572.4000 42978.9421  3.57%  36.3  765s
 213071 139282 43339.0587   85   27 44572.4000 42979.2796  3.57%  36.3  770s
 214366 140212 43029.6622   61   65 44572.4000 42979.5883  3.57%  36.3  775s
 215652 141077 43159.2623   57   74 44572.4000 42979.9251  3.57%  36.3  780s
 216877 141905 43248.8198   77   30 44572.4000 42980.1874  3.57%  36.3  785s
 218302 142856 44533.9435   91   19 44572.4000 42980.4928  3.57%  36.3  790s
 219706 143853 43429.5294   65   47 44572.4000 42980.9058  3.57%  36.3  795s
 221163 144859 43289.9532   66   51 44572.4000 42981.2562  3.57%  36.3  800s
 222614 145868 43526.6554   89   29 44572.4000 42981.6318  3.57%  36.3  805s
 224060 146879 43429.4090   72   44 44572.4000 42981.9141  3.57%  36.3  810s
 225447 147833 43500.3822   88   28 44572.4000 42982.2006  3.57%  36.4  815s
 226811 148799 43899.7023   69   53 44572.4000 42982.4978  3.57%  36.4  820s
 228175 149706 44194.9506   80   34 44572.4000 42982.8892  3.57%  36.4  825s
 229615 150730 44428.5053   90   25 44572.4000 42983.2108  3.57%  36.4  830s
 231017 151715 43430.5510   75   33 44572.4000 42983.4746  3.56%  36.4  835s
 232397 152719     cutoff   95      44572.4000 42983.7898  3.56%  36.4  840s
 233841 153703 44021.7544   78   33 44572.4000 42984.1141  3.56%  36.4  845s
 235267 154707 43533.4811   88   23 44572.4000 42984.5922  3.56%  36.4  850s
 236671 155696 43926.0061   90   28 44572.4000 42984.8674  3.56%  36.4  855s
 237411 156222 43517.5581   83   26 44572.4000 42985.0664  3.56%  36.4  860s
 238848 157185 43899.7262   88   26 44572.4000 42985.3624  3.56%  36.5  865s
 240118 158084 43478.5497   67   55 44572.4000 42985.6476  3.56%  36.5  870s
 241506 159108 43862.8224   93   27 44572.4000 42985.9827  3.56%  36.5  875s
 242966 160097 43368.7963   69   35 44572.4000 42986.3680  3.56%  36.5  880s
 244368 161101 43284.7286   69   51 44572.4000 42986.7213  3.56%  36.5  885s
 245822 162104 44358.5958   93   29 44572.4000 42987.1085  3.56%  36.5  890s
 247234 163071 43642.9989   76   42 44572.4000 42987.3454  3.56%  36.5  895s
 248653 164090 43533.7381   75   41 44572.4000 42987.6902  3.56%  36.5  900s
 250083 165070 43537.2307   64   65 44572.4000 42988.0950  3.55%  36.5  905s
 251487 165984 43561.3355   70   48 44572.4000 42988.4113  3.55%  36.5  910s
 252922 166999     cutoff   92      44572.4000 42988.7346  3.55%  36.5  915s
 254314 167988 43090.3133   62   64 44572.4000 42989.0565  3.55%  36.5  920s
 255494 168823 44447.2063   93   19 44572.4000 42989.4193  3.55%  36.5  925s
 256933 169828 43626.9413   72   34 44572.4000 42989.7324  3.55%  36.5  930s
 258072 170629 43671.1201   76   38 44572.4000 42989.9660  3.55%  36.5  935s
 259476 171594 43025.4529   66   54 44572.4000 42990.2703  3.55%  36.6  940s
 260964 172627 43522.3197   62   51 44572.4000 42990.6999  3.55%  36.5  945s
 262439 173601 43194.4072   74   41 44572.4000 42990.9944  3.55%  36.5  950s
 263349 174178 43649.8838   89   28 44572.4000 42991.2297  3.55%  36.5  955s
 264796 175101 43161.3103   66   48 44572.4000 42991.4656  3.55%  36.5  960s
 266260 176110 43297.1955   75   38 44572.4000 42991.8565  3.55%  36.5  965s
 267717 177055     cutoff   87      44572.4000 42992.1112  3.55%  36.5  970s
 269139 178044 43164.7359   71   37 44572.4000 42992.4372  3.54%  36.5  975s
 270553 179002 infeasible   76      44572.4000 42992.7023  3.54%  36.5  980s
 272011 179958 44317.2944   89   26 44572.4000 42993.1110  3.54%  36.5  985s
 273495 180975 43609.5648   71   32 44572.4000 42993.4420  3.54%  36.5  990s
 274948 181997 43748.6587   91   27 44572.4000 42993.7042  3.54%  36.5  995s
 276235 182895 43331.6160   78   30 44572.4000 42994.0065  3.54%  36.5 1000s
 277614 183863 43974.9231   77   33 44572.4000 42994.3242  3.54%  36.5 1005s
 279075 184855 44228.3209   88   28 44572.4000 42994.6811  3.54%  36.6 1010s
 280489 185785 43749.3727   89   25 44572.4000 42994.9328  3.54%  36.6 1015s
 281937 186763 43620.7430   83   28 44572.4000 42995.2129  3.54%  36.6 1020s
 283360 187728 43347.3446   80   33 44572.4000 42995.4861  3.54%  36.6 1025s
 284727 188690 43004.6535   60   62 44572.4000 42995.7141  3.54%  36.6 1030s
 286098 189623 43943.9321   83   34 44572.4000 42995.9495  3.54%  36.6 1035s
 287503 190610 43189.0877   78   34 44572.4000 42996.1485  3.54%  36.6 1040s
 288679 191392 44409.4060   92   26 44572.4000 42996.3664  3.54%  36.6 1045s
 289793 192155 44476.9032   84   33 44572.4000 42996.5775  3.54%  36.6 1050s
 291191 193098 43604.6903   88   31 44572.4000 42996.9026  3.53%  36.6 1055s
 292612 194066 44506.1685   86   29 44572.4000 42997.2135  3.53%  36.6 1060s
 293977 195007 43266.8541   66   59 44572.4000 42997.5142  3.53%  36.6 1065s
 295443 196009 43217.6877   75   36 44572.4000 42997.8420  3.53%  36.6 1070s
 296917 197030 44105.2031   84   31 44572.4000 42998.1778  3.53%  36.6 1075s
 298334 197978 43289.7647   64   57 44572.4000 42998.4147  3.53%  36.6 1080s
 299635 198886 43042.8801   69   47 44572.4000 42998.6194  3.53%  36.6 1085s
 301064 199883 43571.0955   73   43 44572.4000 42998.8660  3.53%  36.6 1090s
 302420 200817     cutoff   94      44572.4000 42999.1211  3.53%  36.6 1095s
 303815 201745 43207.3455   68   58 44572.4000 42999.3465  3.53%  36.6 1100s
 305164 202630 44303.1625   91   24 44572.4000 42999.5456  3.53%  36.6 1105s
 306601 203604 43283.0429   76   35 44572.4000 42999.7565  3.53%  36.6 1110s
 307997 204582 43107.2496   59   73 44572.4000 43000.0035  3.53%  36.6 1115s
 309393 205527 43132.8325   64   58 44572.4000 43000.3215  3.53%  36.6 1120s
H309942 205043                    44552.000000 43000.4036  3.48%  36.6 1122s
 309969 205060 43058.3193   60   56 44552.0000 43000.4059  3.48%  36.6 1125s
 311276 205946 44103.6688   87   31 44552.0000 43000.6053  3.48%  36.6 1130s
 312701 206889 44315.1616   93   19 44552.0000 43000.8637  3.48%  36.6 1135s
 314041 207759 43690.7438   87   29 44552.0000 43001.0762  3.48%  36.7 1140s
 315454 208732 43577.2456   73   37 44552.0000 43001.3723  3.48%  36.7 1145s
 316229 209285 44046.4079   89   27 44552.0000 43001.4795  3.48%  36.7 1150s
 317634 210266 43165.5195   73   42 44552.0000 43001.7497  3.48%  36.7 1155s
 319078 211234 43620.5550   80   29 44552.0000 43001.9861  3.48%  36.7 1160s
 320477 212220 43194.5795   76   37 44552.0000 43002.2756  3.48%  36.7 1165s
 321949 213174 44247.8538   79   31 44552.0000 43002.4809  3.48%  36.7 1170s
 323301 214142 43058.0133   60   62 44552.0000 43002.7901  3.48%  36.7 1175s
 324696 215048 43532.7614   80   31 44552.0000 43003.0561  3.48%  36.7 1180s
 326097 215952 43362.0615   70   45 44552.0000 43003.2976  3.48%  36.7 1185s
 327561 216897 43226.4969   61   63 44552.0000 43003.5637  3.48%  36.7 1190s
 328938 217863 43555.9734   91   30 44552.0000 43003.7944  3.48%  36.7 1195s
 330351 218827 43122.5875   65   56 44552.0000 43004.0253  3.47%  36.7 1200s
 331760 219822 43050.6300   63   57 44552.0000 43004.3597  3.47%  36.7 1205s
 333087 220764 44256.8636   91   28 44552.0000 43004.5125  3.47%  36.7 1210s
 334520 221726 43957.2994   77   28 44552.0000 43004.7517  3.47%  36.7 1215s
 335944 222638 43998.3726   87   25 44552.0000 43005.0018  3.47%  36.7 1220s
 337370 223650 44005.5199   86   28 44552.0000 43005.2887  3.47%  36.7 1225s
 338773 224595 43548.3157   80   32 44552.0000 43005.5312  3.47%  36.7 1230s
 339920 225394 43675.1110   68   63 44552.0000 43005.7502  3.47%  36.7 1235s
 341321 226294 43103.1756   59   58 44552.0000 43005.9704  3.47%  36.7 1240s
 342787 227220 43888.8799   90   26 44552.0000 43006.1976  3.47%  36.7 1245s
 344081 228071 43205.0378   67   51 44552.0000 43006.3467  3.47%  36.7 1250s
 345396 228982 43606.1431   74   29 44552.0000 43006.5419  3.47%  36.7 1255s
 346737 229902 43097.9419   57   72 44552.0000 43006.7687  3.47%  36.7 1260s
 348141 230849 43524.7396   68   57 44552.0000 43006.9538  3.47%  36.7 1265s
 349566 231793 44106.3076   86   24 44552.0000 43007.1312  3.47%  36.7 1270s
 350942 232735 43125.9710   58   72 44552.0000 43007.3454  3.47%  36.8 1275s
 352297 233656 43451.9709   81   30 44552.0000 43007.5643  3.47%  36.8 1280s
 353666 234588 43201.7228   83   28 44552.0000 43007.7604  3.47%  36.8 1285s
 355073 235539 43777.6655   79   32 44552.0000 43007.9310  3.47%  36.8 1290s
 356520 236567 44503.1124   88   26 44552.0000 43008.1003  3.47%  36.8 1295s
 357972 237505 43420.6474   81   32 44552.0000 43008.2927  3.46%  36.8 1300s
 359316 238431 44424.7852   91   30 44552.0000 43008.4815  3.46%  36.8 1305s
 360741 239420 44389.1345   92   28 44552.0000 43008.6851  3.46%  36.8 1310s
 361654 240044 43572.3098   83   26 44552.0000 43008.8186  3.46%  36.8 1315s
 363033 240989 43151.7520   65   49 44552.0000 43009.0032  3.46%  36.8 1320s
 364437 241898 43589.1847   68   49 44552.0000 43009.2204  3.46%  36.8 1325s
 365794 242795 43398.6744   71   34 44552.0000 43009.3906  3.46%  36.8 1330s
 367152 243708 44282.1075   87   27 44552.0000 43009.5421  3.46%  36.8 1335s
 368574 244664 44136.2038   90   30 44552.0000 43009.6946  3.46%  36.8 1340s
 369875 245547 44360.9306   89   28 44552.0000 43009.9039  3.46%  36.8 1345s
 371300 246468 44132.7186   92   23 44552.0000 43010.1590  3.46%  36.8 1350s
 372684 247400 43428.2130   83   32 44552.0000 43010.3302  3.46%  36.8 1355s
 374021 248319 43840.3892   72   57 44552.0000 43010.5576  3.46%  36.8 1360s
H374292 248451                    44551.999990 43010.5760  3.46%  36.8 1361s
H374293 248452                    44551.998744 43010.5760  3.46%  36.8 1362s
H374293 248452                    44551.996866 43010.5760  3.46%  36.8 1362s
 374920 248880 44255.8619   93   26 44551.9969 43010.6953  3.46%  36.8 1365s
 376148 249722 44099.6383   91   22 44551.9969 43010.8219  3.46%  36.8 1370s
 377594 250627 43075.0449   72   42 44551.9969 43011.0122  3.46%  36.8 1375s
 378931 251525 44062.0838   95   27 44551.9969 43011.2341  3.46%  36.8 1380s
 379957 252205 43045.9933   60   68 44551.9969 43011.3656  3.46%  36.8 1385s
 381314 253132 43576.9232   76   40 44551.9969 43011.5299  3.46%  36.8 1390s
 382731 254081 44438.9354   95   28 44551.9969 43011.7406  3.46%  36.8 1395s
 384217 255050 44388.2032   86   29 44551.9969 43011.9378  3.46%  36.8 1400s
 385651 255994 43366.0612   69   54 44551.9969 43012.1653  3.46%  36.8 1405s
H386652 255790                    44532.800000 43012.2777  3.41%  36.8 1409s
 386771 255852 43250.6981   64   50 44532.8000 43012.2920  3.41%  36.8 1410s
 387996 256684     cutoff   94      44532.8000 43012.4620  3.41%  36.8 1415s
 389427 257650 43137.0071   64   60 44532.8000 43012.5811  3.41%  36.8 1420s
 390775 258585 43766.2625   92   27 44532.8000 43012.7420  3.41%  36.8 1425s
 392169 259480 43274.5233   80   38 44532.8000 43012.9511  3.41%  36.8 1430s
 393345 260282 43450.0367   73   30 44532.8000 43013.0933  3.41%  36.9 1435s
 394766 261133 44206.8615   87   33 44532.8000 43013.3048  3.41%  36.9 1440s
 396196 262103 43097.1160   74   47 44532.8000 43013.4551  3.41%  36.9 1445s
 397064 262697 43036.7086   58   58 44532.8000 43013.5717  3.41%  36.9 1450s
 398427 263604 43789.3508   70   51 44532.8000 43013.7510  3.41%  36.9 1455s
 399860 264591 43537.8399   75   38 44532.8000 43014.0120  3.41%  36.9 1460s
 401275 265574 43904.8250   88   27 44532.8000 43014.2593  3.41%  36.9 1465s
 402584 266450 43091.7812   59   70 44532.8000 43014.4880  3.41%  36.9 1470s
 404046 267410 43646.4301   91   29 44532.8000 43014.6684  3.41%  36.9 1475s
 405494 268388 44495.5743   87   25 44532.8000 43014.8415  3.41%  36.9 1480s
 406901 269285 44477.0992   94   20 44532.8000 43015.0129  3.41%  36.9 1485s
 408279 270254 43982.7310   89   27 44532.8000 43015.2315  3.41%  36.9 1490s
 409671 271178 44418.2744   93   28 44532.8000 43015.4069  3.41%  36.9 1495s
 411091 272100 43743.6064   85   27 44532.8000 43015.5790  3.41%  36.9 1500s
 412453 273017 43512.9478   80   29 44532.8000 43015.7781  3.41%  36.9 1505s
 413827 273928     cutoff   92      44532.8000 43015.9678  3.41%  36.9 1510s
 415160 274803 43930.6712   89   29 44532.8000 43016.1573  3.41%  36.9 1515s
 416543 275726 43454.1789   83   25 44532.8000 43016.3098  3.41%  36.9 1520s
 417796 276609 43048.7585   64   58 44532.8000 43016.5280  3.40%  36.9 1525s
 419080 277417 44500.7660   93   24 44532.8000 43016.7087  3.40%  36.9 1530s
 420298 278201 43228.1153   70   39 44532.8000 43016.9540  3.40%  36.9 1535s
 421529 279034 44183.1686   94   27 44532.8000 43017.1116  3.40%  36.9 1540s
 422796 279859 43858.3815   79   33 44532.8000 43017.2467  3.40%  36.9 1545s
 424038 280676 43535.9599   81   30 44532.8000 43017.4293  3.40%  36.9 1550s
 425279 281527 43411.3446   73   34 44532.8000 43017.5915  3.40%  36.9 1555s
 426527 282314 44507.0385   81   41 44532.8000 43017.7485  3.40%  36.9 1560s
 427730 283126 43278.8644   77   32 44532.8000 43017.8784  3.40%  36.9 1565s
 429008 283943 43026.3286   66   58 44532.8000 43018.0575  3.40%  36.9 1570s
 430246 284794 43365.7395   82   33 44532.8000 43018.1733  3.40%  36.9 1575s
 431340 285543 43363.8126   80   32 44532.8000 43018.3237  3.40%  36.9 1580s
 432626 286369 43647.4046   85   32 44532.8000 43018.4723  3.40%  36.9 1585s
 433835 287196 43636.2988   89   24 44532.8000 43018.6063  3.40%  36.9 1590s
 435248 288145 43062.4455   61   64 44532.8000 43018.7690  3.40%  36.9 1595s
 436412 288935 44003.1326   83   34 44532.8000 43018.8760  3.40%  37.0 1600s
 437295 289518     cutoff   88      44532.8000 43018.9503  3.40%  37.0 1605s
 438660 290473 43780.4370   78   30 44532.8000 43019.1246  3.40%  37.0 1610s
 440073 291442 44195.9809   80   32 44532.8000 43019.2477  3.40%  37.0 1615s
 441479 292383 43089.2233   58   66 44532.8000 43019.4177  3.40%  37.0 1620s
 442894 293349 43118.4681   70   49 44532.8000 43019.5793  3.40%  37.0 1625s
 444325 294303 43357.4034   65   61 44532.8000 43019.7590  3.40%  37.0 1630s
 445698 295217 43132.3575   63   62 44532.8000 43019.9604  3.40%  37.0 1635s
 447058 296165 44090.4960   89   29 44532.8000 43020.1395  3.40%  37.0 1640s
 448434 297055 43126.7438   74   54 44532.8000 43020.2618  3.40%  37.0 1645s
 449821 297954 44447.2484   85   30 44532.8000 43020.3946  3.40%  37.0 1650s
 451219 298877 43048.8138   65   63 44532.8000 43020.5446  3.40%  37.0 1655s
 452580 299776 43805.8803   89   27 44532.8000 43020.6644  3.40%  37.0 1660s
 454002 300695 43046.2709   66   46 44532.8000 43020.7937  3.40%  37.0 1665s
 455191 301518 43986.8707   88   29 44532.8000 43020.9350  3.39%  37.0 1670s
 456571 302419 43273.1548   63   60 44532.8000 43021.1063  3.39%  37.0 1675s
 457892 303311 44399.5434   81   27 44532.8000 43021.2587  3.39%  37.0 1680s
 459259 304211 43209.4951   72   35 44532.8000 43021.4359  3.39%  37.0 1685s
H460420 304929                    44532.799947 43021.5624  3.39%  37.0 1689s
 460433 304934 43368.3077   64   56 44532.7999 43021.5711  3.39%  37.0 1690s
H460447 304946                    44532.799924 43021.5711  3.39%  37.0 1690s
H461235 305491                    44532.799729 43021.6479  3.39%  37.0 1694s
 461387 305597     cutoff   90      44532.7997 43021.6642  3.39%  37.0 1695s
 462739 306515 43394.8740   70   30 44532.7997 43021.8285  3.39%  37.0 1700s
 464166 307450 43594.8195   83   38 44532.7997 43021.9991  3.39%  37.0 1705s
 465492 308287 43058.0723   67   50 44532.7997 43022.1395  3.39%  37.0 1711s
 466472 308938 43531.5353   80   30 44532.7997 43022.2562  3.39%  37.0 1715s
 467805 309825 43509.4836   68   58 44532.7997 43022.4092  3.39%  37.0 1720s
 469213 310747 43521.9590   82   26 44532.7997 43022.6075  3.39%  37.0 1725s
 470538 311647 43885.6631   87   29 44532.7997 43022.7284  3.39%  37.0 1730s
 471861 312573 44441.2117   93   21 44532.7997 43022.8421  3.39%  37.0 1735s
 473202 313452 43739.1628   88   29 44532.7997 43023.0219  3.39%  37.0 1740s
 474437 314266 44438.7915   87   25 44532.7997 43023.1805  3.39%  37.0 1745s
 475886 315212 43373.5226   83   28 44532.7997 43023.3919  3.39%  37.0 1750s
 477273 316154 44358.1781   92   26 44532.7997 43023.5875  3.39%  37.0 1755s
 478588 317084 43548.0228   89   28 44532.7997 43023.7616  3.39%  37.0 1760s
 479958 317979 43053.3596   65   56 44532.7997 43023.8865  3.39%  37.0 1765s
 481405 318912 44311.9720   78   27 44532.7997 43024.0422  3.39%  37.0 1770s
 482848 319845 44161.1890   86   30 44532.7997 43024.1607  3.39%  37.0 1775s
 484262 320813 43536.3697   73   36 44532.7997 43024.3222  3.39%  37.0 1780s
 485662 321712 44497.6199   88   20 44532.7997 43024.4828  3.39%  37.0 1785s
 487072 322629 43897.6150   92   25 44532.7997 43024.6273  3.39%  37.0 1790s
 488424 323567 43682.6856   82   34 44532.7997 43024.7904  3.39%  37.0 1795s
 489753 324423 44088.2180   74   40 44532.7997 43024.9283  3.39%  37.1 1800s
 491110 325371     cutoff   92      44532.7997 43025.0850  3.39%  37.1 1805s
 491999 325988 44450.8546   91   28 44532.7997 43025.1815  3.39%  37.1 1810s
 493419 326921 infeasible   91      44532.7997 43025.3202  3.39%  37.1 1815s
 494777 327760 43315.2681   78   36 44532.7997 43025.4341  3.38%  37.1 1820s
 496104 328622 43120.7451   67   57 44532.7997 43025.6237  3.38%  37.1 1825s
 497427 329547 43541.9984   81   31 44532.7997 43025.7313  3.38%  37.1 1830s
 498778 330468     cutoff   89      44532.7997 43025.8443  3.38%  37.1 1835s
 500140 331377 43067.4918   74   46 44532.7997 43025.9910  3.38%  37.1 1840s
 501534 332286 43261.2501   74   40 44532.7997 43026.0996  3.38%  37.1 1845s
 502915 333179 43905.8974   79   35 44532.7997 43026.2662  3.38%  37.1 1850s
 504302 334056 43945.3712   90   28 44532.7997 43026.4029  3.38%  37.1 1855s
 505599 334916 43045.0806   63   50 44532.7997 43026.5326  3.38%  37.1 1860s
 506937 335787 43201.7314   60   67 44532.7997 43026.6726  3.38%  37.1 1865s
 508280 336678 43393.1664   78   38 44532.7997 43026.7973  3.38%  37.1 1870s
 509618 337586 44397.8104   93   25 44532.7997 43026.9321  3.38%  37.1 1875s
 510910 338426 43382.9400   75   39 44532.7997 43027.0597  3.38%  37.1 1880s
 512290 339318 44397.0065   86   17 44532.7997 43027.2340  3.38%  37.1 1885s
 513705 340233 43355.6200   80   32 44532.7997 43027.3701  3.38%  37.1 1890s
 514640 340866 43531.9693   77   27 44532.7997 43027.4637  3.38%  37.1 1895s
 516009 341804 43528.6965   72   47 44532.7997 43027.6051  3.38%  37.1 1900s
 517421 342763 43510.3278   79   35 44532.7997 43027.7729  3.38%  37.1 1905s
 518375 343352 43635.0507   87   26 44532.7997 43027.8778  3.38%  37.1 1910s
 519749 344277 43852.6308   94   26 44532.7997 43028.0072  3.38%  37.1 1915s
 521070 345135 43064.1763   68   53 44532.7997 43028.1352  3.38%  37.1 1920s
 522493 346073 44346.7324   87   24 44532.7997 43028.2539  3.38%  37.1 1925s
 523861 346964 43416.0460   65   57 44532.7997 43028.4136  3.38%  37.1 1930s
 525253 347919 43740.5720   84   24 44532.7997 43028.5652  3.38%  37.1 1935s
 526613 348806 44430.8912   93   28 44532.7997 43028.6913  3.38%  37.1 1940s
 527975 349739 44187.0354   89   23 44532.7997 43028.7751  3.38%  37.1 1945s
 529382 350612 43198.2466   68   44 44532.7997 43028.9309  3.38%  37.1 1950s
 530757 351522 43099.4631   64   56 44532.7997 43029.0773  3.38%  37.1 1955s
 532188 352414 43154.3294   67   55 44532.7997 43029.2043  3.38%  37.1 1960s
 533592 353335 43096.1042   70   41 44532.7997 43029.3317  3.38%  37.1 1965s
 534950 354288 44435.4342   86   25 44532.7997 43029.4653  3.38%  37.1 1970s
 536023 354998 43087.7944   59   63 44532.7997 43029.5935  3.38%  37.1 1975s
 537072 355736 43113.9888   68   55 44532.7997 43029.6954  3.38%  37.1 1980s
 538392 356599 43204.3888   74   44 44532.7997 43029.8315  3.37%  37.1 1985s
 539808 357512 43872.3878   92   25 44532.7997 43029.9652  3.37%  37.1 1990s
 541137 358361 43982.2398   94   27 44532.7997 43030.0736  3.37%  37.1 1995s
 542592 359290 43077.1629   65   42 44532.7997 43030.2088  3.37%  37.1 2000s
 543958 360179 44297.6585   77   22 44532.7997 43030.3002  3.37%  37.1 2005s
 545326 361086 43153.1062   76   44 44532.7997 43030.4348  3.37%  37.1 2010s
 546693 361983 43279.6666   65   54 44532.7997 43030.5315  3.37%  37.1 2015s
 547770 362701 43042.2756   62   48 44532.7997 43030.6351  3.37%  37.2 2020s
 549096 363577 43587.6656   80   29 44532.7997 43030.7724  3.37%  37.2 2025s
 550481 364465 43554.1762   88   27 44532.7997 43030.8808  3.37%  37.2 2030s
H551383 364572                    44525.600000 43030.9924  3.36%  37.2 2033s
 551384 364575 43130.3973   66   56 44525.6000 43030.9924  3.36%  37.2 2035s
 552255 365209 44428.2714   85   26 44525.6000 43031.0489  3.36%  37.2 2040s
H552383 363910                    44504.799991 43031.0574  3.31%  37.2 2040s
 553570 364697 43301.1341   72   43 44504.8000 43031.1445  3.31%  37.2 2045s
 554950 365613 43274.8887   76   37 44504.8000 43031.2646  3.31%  37.2 2050s
 556288 366506 43554.7300   80   26 44504.8000 43031.3494  3.31%  37.2 2055s
 557576 367369 44135.3667   89   30 44504.8000 43031.4985  3.31%  37.2 2060s
 558950 368309 44226.1706   94   26 44504.8000 43031.6157  3.31%  37.2 2065s
 560313 369198 43225.5997   83   34 44504.8000 43031.7294  3.31%  37.2 2070s
 561664 370054 43630.9918   89   30 44504.8000 43031.8257  3.31%  37.2 2075s
 563086 370955 43358.1690   68   50 44504.8000 43031.9310  3.31%  37.2 2080s
 564445 371873 44463.9269   91   29 44504.8000 43032.0592  3.31%  37.2 2085s
 565822 372775 43809.5125   69   57 44504.8000 43032.1812  3.31%  37.2 2090s
 567178 373629 43555.5865   72   39 44504.8000 43032.2765  3.31%  37.2 2095s
 568562 374544 44005.1080   91   26 44504.8000 43032.3981  3.31%  37.2 2100s
 569977 375472 44403.4371   94   26 44504.8000 43032.5113  3.31%  37.2 2105s
 571330 376389 44246.2040   89   25 44504.8000 43032.6271  3.31%  37.2 2110s
 572752 377320 43937.6635   82   34 44504.8000 43032.8001  3.31%  37.2 2115s
 574146 378200 43317.7935   81   30 44504.8000 43032.9163  3.31%  37.2 2120s
H575442 378577                    44497.600000 43033.0231  3.29%  37.2 2125s
 576178 379069 43231.3296   72   34 44497.6000 43033.0757  3.29%  37.2 2130s
 577244 379788 44186.4653   93   25 44497.6000 43033.1313  3.29%  37.2 2135s
